LMRG_00567-MONOMER	LMRG_00567		FIG022369: hypothetical protein	
LMRG_02394-MONOMER	LMRG_02394		FIG011398: hypothetical protein	
LMRG_00482-MONOMER	LMRG_00482		putative Rrf2-linked NADH-flavin reductase	
LMRG_00187-MONOMER	LMRG_00187		Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	
LMRG_00866-MONOMER	LMRG_00866		3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	
LMRG_02618-MONOMER	LMRG_02618		Protein of unknown function identified by role in sporulation (SpoVG)	
LMRG_01700-MONOMER	LMRG_01700		Homoserine dehydrogenase (EC 1.1.1.3)	
LMRG_02666-MONOMER	LMRG_02666		Small protein similar to cysteinyl-tRNA synthetase	
LMRG_02299-MONOMER	LMRG_02299		FIG007946: PTS system, beta-glucoside-specific, IIB component	
LMRG_01959-MONOMER	LMRG_01959		FIG008448: transcriptional regulator, LacI family	
LMRG_00256-MONOMER	LMRG_00256		FIG001469: Beta-glucosidase (EC 3.2.1.21)	
LMRG_02748-MONOMER	LMRG_02748		Alpha-glucosidase (EC 3.2.1.20)	
LMRG_02706-MONOMER	LMRG_02706		FIG006817: hypothetical protein	
LMRG_01808-MONOMER	LMRG_01808		FIG008302: hypothetical protein	
LMRG_02130-MONOMER	LMRG_02130		FIG011335: ATP-binding protein, Mrp/Nbp35 family	
LMRG_00742-MONOMER	LMRG_00742		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	
LMRG_01889-MONOMER	LMRG_01889		FIG002618: hypothetical secreted protein	
LMRG_00787-MONOMER	LMRG_00787		Putative membrane peptidase, contains TPR repeat domain	
LMRG_00884-MONOMER	LMRG_00884		FIG009805: hypothetical protein	
LMRG_01923-MONOMER	LMRG_01923		FIG007563: PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	
LMRG_02200-MONOMER	LMRG_02200		SSU ribosomal protein S7p (S5e)	
LMRG_01851-MONOMER	LMRG_01851		NifU family protein	
LMRG_02437-MONOMER	LMRG_02437		Spermidine N1-acetyltransferase	diamine N-acetyltransferase, SpeG
LMRG_01492-MONOMER	LMRG_01492		FMN reductase (EC 1.5.1.29)	
LMRG_02840-MONOMER	LMRG_02840		Dihydropteroate synthase (EC 2.5.1.15)	
LMRG_00571-MONOMER	LMRG_00571		FIG007762: acetyltransferase, GNAT family	
LMRG_02845-MONOMER	LMRG_02845		FIG007152: Transcriptional regulator, GntR family	
LMRG_00997-MONOMER	LMRG_00997		FIG008848: Transcriptional regulator, MarR family	
LMRG_00083-MONOMER	LMRG_00083		Uracil-DNA glycosylase, family 1	
LMRG_00524-MONOMER	LMRG_00524		FIG009333: ABC transporter, permease protein	
LMRG_01757-MONOMER	LMRG_01757		Nucleotidase YfbR, HD superfamily	
LMRG_00766-MONOMER	LMRG_00766		FIG000097: Phosphatidate cytidylyltransferase (EC 2.7.7.41)	
LMRG_02544-MONOMER	LMRG_02544		FIG008778: Transcriptional regulator	
LMRG_02362-MONOMER	LMRG_02362		FIG008942: Phage protein	
LMRG_00529-MONOMER	LMRG_00529		FIG000268: GTP-binding protein TypA/BipA	
LMRG_01562-MONOMER	LMRG_01562		FIG132305: ATP-dependent nuclease, subunit B	
LMRG_00823-MONOMER	LMRG_00823		Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)	
LMRG_01532-MONOMER	LMRG_01532		Terminase large subunit [Bacteriophage A118]	
LMRG_00294-MONOMER	LMRG_00294		FIG002995: FMN-dependent NADH-azoreductase	
LMRG_02094-MONOMER	LMRG_02094		hypothetical protein	
LMRG_01931-MONOMER	LMRG_01931		FIG081563: N-acetylmannosamine kinase (EC 2.7.1.60)	
LMRG_01242-MONOMER	LMRG_01242		Argininosuccinate lyase (EC 4.3.2.1)	
LMRG_02936-MONOMER	LMRG_02936		FIG049830: hypothetical protein	
LMRG_00859-MONOMER	LMRG_00859		FIG000721: Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	
LMRG_00228-MONOMER	LMRG_00228		FIG001702: Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)	
LMRG_01878-MONOMER	LMRG_01878		FIG011462: Transcriptional regulator, AraC family / Glycoside hydrolase	
LMRG_00084-MONOMER	LMRG_00084		FIG008340: hypothetical protein	
LMRG_00446-MONOMER	LMRG_00446		FIG134517: Glyoxalase family protein	
LMRG_00546-MONOMER	LMRG_00546		FIG000368: dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	
LMRG_00485-MONOMER	LMRG_00485		FIG007518: transcriptional regulator, MarR family	
LMRG_01185-MONOMER	LMRG_01185		UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	
LMRG_00450-MONOMER	LMRG_00450		GTP-binding protein related to HflX	
LMRG_00279-MONOMER	LMRG_00279		Putative peptidoglycan bound protein (LPXTG motif) Lmo1413 homolog	
LMRG_01452-MONOMER	LMRG_01452		FIG009113: hypothetical protein	
LMRG_01177-MONOMER	LMRG_01177		FIG001583: hypothetical protein, contains S4-like RNA binding domain	
LMRG_00693-MONOMER	LMRG_00693		FIG008657: hypothetical protein	
LMRG_01919-MONOMER	LMRG_01919		FIG008688: hypothetical protein	
LMRG_00769-MONOMER	LMRG_00769		Prolyl-tRNA synthetase (EC 6.1.1.15) ## Bacterial type	
LMRG_01603-MONOMER	LMRG_01603		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	
LMRG_01319-MONOMER	LMRG_01319		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	
LMRG_02767-MONOMER	LMRG_02767		FIG002359: Regulatory protein recX	
LMRG_00937-MONOMER	LMRG_00937		FIG009544: Late competence protein ComEA, DNA receptor	
LMRG_00242-MONOMER	LMRG_00242		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	
LMRG_00350-MONOMER	LMRG_00350		FIG009295: Cof-like hydrolase	
LMRG_00180-MONOMER	LMRG_00180		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	
LMRG_02395-MONOMER	LMRG_02395		FIG020648: hypothetical protein	
LMRG_01678-MONOMER	LMRG_01678		Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	
LMRG_00347-MONOMER	LMRG_00347		FIG016845: transposase OrfA, IS3 family	
LMRG_01357-MONOMER	LMRG_01357		Thioredoxin CDS_ID OB2235	
LMRG_02455-MONOMER	LMRG_02455		Cytoplasmic copper homeostasis protein cutC	
LMRG_02798-MONOMER	LMRG_02798		FIG008923: hypothetical protein	
LMRG_00561-MONOMER	LMRG_00561		FIG036034: hypothetical protein	
LMRG_00152-MONOMER	LMRG_00152		hypothetical protein	
LMRG_02600-MONOMER	LMRG_02600		FIG012334: ComEC like protein FIG012334	
LMRG_01202-MONOMER	LMRG_01202		Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	
LMRG_01679-MONOMER	LMRG_01679		FIG007103: flavodoxin	
LMRG_02211-MONOMER	LMRG_02211		PTS system, galactitol-specific IIB component (EC 2.7.1.69)	
LMRG_02347-MONOMER	LMRG_02347		PTS system, mannose-specific IID component	MptD, mannose permease two, subunit D
LMRG_00081-MONOMER	LMRG_00081		FIG009991: hypothetical protein	
LMRG_02711-MONOMER	LMRG_02711		Transcriptional regulator of rhamnose utilization, DeoR family	
LMRG_02423-MONOMER	LMRG_02423		FIG006935: hypothetical protein	
LMRG_01932-MONOMER	LMRG_01932		FIG029916: PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	
LMRG_02615-MONOMER	LMRG_02615		FIG004575: possible membrane fusion protein	
LMRG_01999-MONOMER	LMRG_01999		phosphosugar-binding transcriptional regulator, RpiR family	
LMRG_01789-MONOMER	LMRG_01789		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase/ADP-ribosyltransferase	Gap
LMRG_02348-MONOMER	LMRG_02348		Putative regulator of the mannose operon, ManO	
LMRG_02282-MONOMER	LMRG_02282		FIG007137: Multiple sugar ABC transporter, substrate-binding protein	
LMRG_02794-MONOMER	LMRG_02794		FIG008246: Na+/H+ antiporter	
LMRG_00339-MONOMER	LMRG_00339		FIG007787: acetyltransferase, GNAT family	
LMRG_00319-MONOMER	LMRG_00319		FIG001408: Rrf2 family transcriptional regulator	
LMRG_02247-MONOMER	LMRG_02247		FIG007742: transcriptional regulator, MerR family	
LMRG_01085-MONOMER	LMRG_01085		SSU ribosomal protein S1p	
LMRG_00764-MONOMER	LMRG_00764		Ribosome recycling factor	
LMRG_02237-MONOMER	LMRG_02237		FIG007128: Transcriptional regulator, TetR family	
LMRG_01244-MONOMER	LMRG_01244		FIG009442: hypothetical protein	
LMRG_00733-MONOMER	LMRG_00733		FIG010001: aldose epimerase family protein	
LMRG_00551-MONOMER	LMRG_00551		Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	
LMRG_00835-MONOMER	LMRG_00835		Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)	
LMRG_00340-MONOMER	LMRG_00340		FIG006947: hypothetical protein	
LMRG_01706-MONOMER	LMRG_01706		FIG012971: Sua5 YciO YrdC YwlC family protein	
LMRG_02878-MONOMER	LMRG_02878		FIG007982: membrane protein	
LMRG_01219-MONOMER	LMRG_01219		FIG072493: Heat shock protein 60 family co-chaperone GroES	
LMRG_02571-MONOMER	LMRG_02571		Transcriptional antiterminator of lichenan operon, BglG family / PTS system, cellobiose-specific IIA component (EC 2.7.1.69)	
LMRG_02464-MONOMER	LMRG_02464		putative glucosamine-fructose-6-phosphate aminotransferase	
LMRG_00619-MONOMER	LMRG_00619		Ethanolamine sensory transduction histidine kinase	
LMRG_01236-MONOMER	LMRG_01236		Peptidoglycan bound protein (LPXTG motif)	
LMRG_01597-MONOMER	LMRG_01597		FIG005754: 2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)	
LMRG_01621-MONOMER	LMRG_01621		Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)	
LMRG_02275-MONOMER	LMRG_02275		FIG007497: Transcriptional regulator, TetR family	
LMRG_01586-MONOMER	LMRG_01586		FIG007864: DNA alkylation repair enzyme	
LMRG_02105-MONOMER	LMRG_02105		FIG133229: 2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	
LMRG_01871-MONOMER	LMRG_01871		FIG006780: Transcriptional regulator, MarR family	
LMRG_01561-MONOMER	LMRG_01561		hypothetical protein	
LMRG_00495-MONOMER	LMRG_00495		Unknown pentose kinase TM0952	
LMRG_00265-MONOMER	LMRG_00265		FIG034293: Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	
LMRG_01222-MONOMER	LMRG_01222		FIG009129: hypothetical protein	
LMRG_02829-MONOMER	LMRG_02829		LSU ribosomal protein L20p	
LMRG_00496-MONOMER	LMRG_00496		FIG007563: PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	
LMRG_02443-MONOMER	LMRG_02443		AA3-600 quinol oxidase subunit I	QoxB
LMRG_02144-MONOMER	LMRG_02144		FIG013638: ATPase component of general energizing module of ECF transporters	
LMRG_00068-MONOMER	LMRG_00068		FIG008906: Transcriptional regulator, DeoR family	
LMRG_00250-MONOMER	LMRG_00250		ATP phosphoribosyltransferase catalytic subunit (EC 2.4.2.17)	
LMRG_01338-MONOMER	LMRG_01338		Tryptophan synthase beta chain (EC 4.2.1.20)	
LMRG_00570-MONOMER	LMRG_00570		FIG007930: hypothetical protein	
LMRG_01370-MONOMER	LMRG_01370		FIG025970: hypothetical protein	
LMRG_01552-MONOMER	LMRG_01552		Protein gp23 [Bacteriophage A118]	
LMRG_01495-MONOMER	LMRG_01495		L-Cystine ABC transporter, permease protein TcyL	
LMRG_02396-MONOMER	LMRG_02396		FIG020464: hypothetical protein	
LMRG_01982-MONOMER	LMRG_01982		Putative peptidoglycan bound protein (LPXTG motif) Lmo2714 homolog	
LMRG_01512-MONOMER	LMRG_01512		ORFID:MW0043	
LMRG_02230-MONOMER	LMRG_02230		PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69); PTS system, cellobiose-specific IIA component (EC 2.7.1.69)	
LMRG_02235-MONOMER	LMRG_02235		FIG009233: Mg(2+) transport ATPase, P-type (EC 3.6.3.2)	
LMRG_01025-MONOMER	LMRG_01025		hypothetical protein	
LMRG_01350-MONOMER	LMRG_01350		FIG001733: aminoglycoside phosphotransferase family protein	
LMRG_00460-MONOMER	LMRG_00460		FIG009015: Transcriptional regulator, GntR family	
LMRG_00698-MONOMER	LMRG_00698		FIG014715: hypothetical protein	
LMRG_00806-MONOMER	LMRG_00806		FIG000411: Biotin carboxyl carrier protein of acetyl-CoA carboxylase	
LMRG_02570-MONOMER	LMRG_02570		FIG029916: PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	
LMRG_00699-MONOMER	LMRG_00699		FIG003719: membrane protein	
LMRG_01023-MONOMER	LMRG_01023		Formate--tetrahydrofolate ligase (EC 6.3.4.3)	
LMRG_00453-MONOMER	LMRG_00453		FIG002334: hypothetical protein	
LMRG_00625-MONOMER	LMRG_00625		Acetaldehyde dehydrogenase, ethanolamine utilization cluster	
LMRG_02566-MONOMER	LMRG_02566		FIG010439: hypothetical protein	
LMRG_02718-MONOMER	LMRG_02718		FIG017542: PTS system, IIB component	
LMRG_00863-MONOMER	LMRG_00863		FIG008407: Transcriptional regulator, Cro/CI family	
LMRG_02337-MONOMER	LMRG_02337		ATP synthase C chain (EC 3.6.3.14)	
LMRG_01643-MONOMER	LMRG_01643		FIG002141: Competence protein CoiA	
LMRG_02850-MONOMER	LMRG_02850		FIG017410: hypothetical protein	
LMRG_01432-MONOMER	LMRG_01432		Glycerol kinase (EC 2.7.1.30)	
LMRG_01490-MONOMER	LMRG_01490		FIG008627: sodium/hydrogen exchanger family protein	
LMRG_00505-MONOMER	LMRG_00505		Molybdenum cofactor biosynthesis protein MoaE	
LMRG_00948-MONOMER	LMRG_00948		FIG000113: Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	
LMRG_02087-MONOMER	LMRG_02087		FIG008201: ABC transporter, permease protein	
LMRG_01265-MONOMER	LMRG_01265		FIG004840: Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	
LMRG_02734-MONOMER	LMRG_02734		NADH dehydrogenase (EC 1.6.99.3)	
LMRG_01775-MONOMER	LMRG_01775		FIG002813: Hypothetical protein UPF0052	
LMRG_01255-MONOMER	LMRG_01255		FIG026366: hypothetical protein	
LMRG_02517-MONOMER	LMRG_02517		Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	
LMRG_02278-MONOMER	LMRG_02278		D-alanine--D-alanine ligase (EC 6.3.2.4)	
LMRG_01304-MONOMER	LMRG_01304		Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) AsnB	
LMRG_00402-MONOMER	LMRG_00402		Flagellar M-ring protein FliF	
LMRG_00354-MONOMER	LMRG_00354		FIG007486: ABC transporter, ATP-binding protein	
LMRG_01576-MONOMER	LMRG_01576		FIG007305: hypothetical protein	
LMRG_01838-MONOMER	LMRG_01838		FIG109331: hypothetical protein	
LMRG_00569-MONOMER	LMRG_00569		FIG010191: hypothetical protein	
LMRG_01414-MONOMER	LMRG_01414		Porphobilinogen synthase (EC 4.2.1.24)	
LMRG_00308-MONOMER	LMRG_00308		FIG007867: hypothetical protein	
LMRG_00925-MONOMER	LMRG_00925		Chaperone protein DnaJ	DnaJ
LMRG_00037-MONOMER	LMRG_00037		Triosephosphate isomerase (EC 5.3.1.1)	
LMRG_00995-MONOMER	LMRG_00995		FIG219841: Manganese ABC transporter, periplasmic-binding protein SitA	
LMRG_02741-MONOMER	LMRG_02741		glucose uptake protein	
LMRG_01644-MONOMER	LMRG_01644		FIG008011: Oligoendopeptidase F	
LMRG_00971-MONOMER	LMRG_00971		Helicase PriA essential for oriC/DnaA-independent DNA replication	
LMRG_00085-MONOMER	LMRG_00085		DUF1432 domain-containing protein	
LMRG_01730-MONOMER	LMRG_01730		Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2 (as in PMID19099556)	
LMRG_00992-MONOMER	LMRG_00992		FIG007973: xanthine/uracil permease family protein	
LMRG_01481-MONOMER	LMRG_01481		FIG001408: Rrf2 family transcriptional regulator	
LMRG_00225-MONOMER	LMRG_00225		PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)	
LMRG_02732-MONOMER	LMRG_02732		Putative chloride channel protein	
LMRG_01976-MONOMER	LMRG_01976		Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases, YtcI homolog	
LMRG_01003-MONOMER	LMRG_01003		Purine nucleoside phosphorylase (EC 2.4.2.1)	
LMRG_00662-MONOMER	LMRG_00662		FIG008147: N-acetylmuramoyl-L-alanine amidase, family 4	
LMRG_02179-MONOMER	LMRG_02179		FIG024851: Transmembrane component of general energizing module of ECF transporters	
LMRG_00541-MONOMER	LMRG_00541		FIG028455: hypothetical protein	
L-GAMMA-GLUTAMYLCYSTEINE			L-&gamma;-glutamylcysteine	&gamma;-glutamylcysteine, &gamma;-L-glutamyl-L-cysteine
LMRG_02792-MONOMER	LMRG_02792		FIG019032: hypothetical protein	
LMRG_02473-MONOMER	LMRG_02473		SSU ribosomal protein S6p	
LMRG_02320-MONOMER	LMRG_02320		Phosphoserine phosphatase RsbX	RsbX
LMRG_00536-MONOMER	LMRG_00536		Teichoic acid translocation permease protein TagG	
LMRG_02673-MONOMER	LMRG_02673		FIG000283: DNA repair protein RadA	
LMRG_00922-MONOMER	LMRG_00922		SSU ribosomal protein S21p	
LMRG_01776-MONOMER	LMRG_01776		Cytoplasmic hypothetical protein DUF199	
LMRG_01451-MONOMER	LMRG_01451		Aspartyl-tRNA synthetase (EC 6.1.1.12)	
LMRG_00776-MONOMER	LMRG_00776		YlxP-like protein	
LMRG_00582-MONOMER	LMRG_00582		Lmo1139 protein	
LMRG_01002-MONOMER	LMRG_01002		D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	
LMRG_01909-MONOMER	LMRG_01909		Beta-glucoside bgl operon antiterminator, BglG family	
LMRG_02076-MONOMER	LMRG_02076		GNAT family acetyltransferase YjcF	
LMRG_01897-MONOMER	LMRG_01897		FIG008261: oxidoreductase, Gfo/Idh/MocA family	
LMRG_00376-MONOMER	LMRG_00376		flagellin glycosyltransferase, GmaR	glycosyltransferase, GmaR
LMRG_02868-MONOMER	LMRG_02868		Lysine-specific permease	
LMRG_02209-MONOMER	LMRG_02209		Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	
LMRG_01419-MONOMER	LMRG_01419		FIG007751: Late competence protein ComC, processing protease	
LMRG_02121-MONOMER	LMRG_02121		histidine kinase	LiaS
LMRG_00786-MONOMER	LMRG_00786		5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	
LMRG_00025-MONOMER	LMRG_00025		FIG009899: Internalin-like protein (LPXTG motif) Lmo0333 homolog	
LMRG_00697-MONOMER	LMRG_00697		FIG007339: Transcriptional regulator, CrP/Fnr family	
LMRG_01713-MONOMER	LMRG_01713		ATP synthase A chain (EC 3.6.3.14)	
LMRG_00565-MONOMER	LMRG_00565		FIG014164: hypothetical protein	
LMRG_00793-MONOMER	LMRG_00793		Late competence protein ComGE, FIG015564	
LMRG_00439-MONOMER	LMRG_00439		FIG021106: hypothetical protein	
LMRG_01591-MONOMER	LMRG_01591		FIG003541: Transcriptional regulator, GntR family	
LMRG_01650-MONOMER	LMRG_01650		Heme transporter analogous to IsdDEF, ATP-binding protein	
LMRG_00291-MONOMER	LMRG_00291		FIG091061: ABC-type multidrug/protein/lipid transport system, ATPase component	
LMRG_01983-MONOMER	LMRG_01983		FIG011908: secreted protein with 1 GW repeat	
LMRG_01930-MONOMER	LMRG_01930		PTS system, cellobiose-specific IIA component (EC 2.7.1.69)	
LMRG_00509-MONOMER	LMRG_00509		FIG032229: Molybdenum cofactor biosynthesis protein MoaB	
LMRG_01276-MONOMER	LMRG_01276		Maltodextrose utilization protein MalA	
LMRG_01653-MONOMER	LMRG_01653		FIG043373: Putative peptidoglycan bound protein (LPXTG motif) Lmo2179 homolog	
LMRG_00911-MONOMER	LMRG_00911		FIG000458: Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	
LMRG_02671-MONOMER	LMRG_02671		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	
LMRG_01442-MONOMER	LMRG_01442		FIG007569: hypothetical protein	
LMRG_01718-MONOMER	LMRG_01718		ATP synthase gamma chain (EC 3.6.3.14)	
LMRG_00665-MONOMER	LMRG_00665		FIG007732: hypothetical protein	
LMRG_02411-MONOMER	LMRG_02411		FIG162487: COG2827: putative endonuclease containing a URI domain	
LMRG_01802-MONOMER	LMRG_01802		FIG012818: glycosyl hydrolase, family 31	
LMRG_01447-MONOMER	LMRG_01447		GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	
LMRG_00741-MONOMER	LMRG_00741		peptidoglycan O-acetyltransferase	OatA
LMRG_02632-MONOMER	LMRG_02632		L-lactate dehydrogenase	Ldh
LMRG_01412-MONOMER	LMRG_01412		Porphobilinogen deaminase (EC 2.5.1.61)	
LMRG_01882-MONOMER	LMRG_01882		FIG012121: major facilitator family transporter	
LMRG_02253-MONOMER	LMRG_02253		Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	
LMRG_01534-MONOMER	LMRG_01534		FIG006901: Phage minor capsid protein	
LMRG_02677-MONOMER	LMRG_02677		transcriptional regulator CtsR	CtsR
LMRG_00066-MONOMER	LMRG_00066		PTS system, cellobiose-specific IIB component (EC 2.7.1.69)	
LMRG_01175-MONOMER	LMRG_01175		Internalin-like protein (LPXTG motif) Lmo2026 homolog	
LMRG_01692-MONOMER	LMRG_01692		Glycosyltransferase LafA, responsible for the formation of Glc-DAG	
LMRG_01649-MONOMER	LMRG_01649		Heme transporter IsdDEF, permease component IsdF	
LMRG_00754-MONOMER	LMRG_00754		FIG004315: hypothetical protein	
LMRG_00390-MONOMER	LMRG_00390		hypothetical protein	
LMRG_01535-MONOMER	LMRG_01535		FIG017627: Phage capsid scaffolding protein	
LMRG_00824-MONOMER	LMRG_00824		Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	
LMRG_00064-MONOMER	LMRG_00064		6-phospho-Beta-glucosidase	
LMRG_02763-MONOMER	LMRG_02763		FIG000395: A/G-specific adenine glycosylase (EC 3.2.2.-)	
LMRG_01828-MONOMER	LMRG_01828		FIG017612: hypothetical protein	
LMRG_02899-MONOMER	LMRG_02899		FIG009574: hypothetical protein	
LMRG_01142-MONOMER	LMRG_01142		FIG006381: Transcriptional regulator, LacI family	
LMRG_02128-MONOMER	LMRG_02128		Protein of unknown function DUF1447	
LMRG_00427-MONOMER	LMRG_00427		FIG001882: 6-phospho-beta-glucosidase (EC 3.2.1.86)	
LMRG_02340-MONOMER	LMRG_02340		ATP synthase gamma chain (EC 3.6.3.14)	
LMRG_00380-MONOMER	LMRG_00380		Signal transduction histidine kinase CheA	CheA
LMRG_01310-MONOMER	LMRG_01310		Translation elongation factor Ts	
LMRG_00579-MONOMER	LMRG_00579		Internalin-like protein (LPXTG motif) Lmo1136 homolog	
LMRG_01844-MONOMER	LMRG_01844		FIG002506: hypothetical protein	
LMRG_01778-MONOMER	LMRG_01778		Internalin-like protein Lmo2470 homolog	
LMRG_02061-MONOMER	LMRG_02061		LemA protein	
LMRG_01933-MONOMER	LMRG_01933		PTS system, cellobiose-specific IIB component (EC 2.7.1.69)	
LMRG_02493-MONOMER	LMRG_02493		FIG053595: hypothetical protein	
LMRG_01654-MONOMER	LMRG_01654		FIG015331: Putative peptidoglycan bound protein (LPXTG motif) Lmo2178 homolog	
LMRG_00335-MONOMER	LMRG_00335		FIG004180: Magnesium and cobalt transport protein CorA	
LMRG_01914-MONOMER	LMRG_01914		PTS system, beta-glucoside-specific, IIC component	
